id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name,_art_year
97889,The Greenskeeper,The Greenskeeper,en,An assistant greenskeeper invites friends for a country club birthday party. A killer dressed as a greenskeeper crashes the party and kills people with golf tools.,It's Par for the Corpse.,2002-05-01,/yavNadbuOo6wufJyL3wCDO5kcsx.jpg,3.791,9,3.0,0,0,82,Released,False,/s9FQAiLUgDOxWW57PZDmd6ILiJg.jpg,Horror,,,2002
950100,La Caza,The Hunt,es,"After a loss in the family, a grieving father takes his son to the forest to teach him how to hunt. Far from the city, an unforeseen presence stalks them and they find themselves more confronted than ever before.",,2022-04-23,/56s8YOd3qj7A7vWNjwjnuumIwHj.jpg,3.791,1,2.0,400,0,14,Released,False,,"Action, Drama, Horror, Thriller",,,2022
70247,Watchers II,Watchers II,en,A genetically re-engineered dog develops a psychic link with a monster created in a lab experiment which goes awry.,Don't look back or you'll never see anything again.,1990-08-16,/iU7Yy5dRIaoFvmgv40Fb2feSISt.jpg,3.789,20,5.0,0,0,101,Released,False,/xYAGzJjN1LYutNhXTxkK2WpMHpy.jpg,"Horror, Science Fiction",721889.0,Watchers Collection,1990
70878,Mimesis,Mimesis,en,A group of horror fans find themselves unwilling participants in a nightmarish role playing game that pays homage to a classic horror film.,Welcome Back To That Night,2011-10-07,/y7f0dx8M6wHvv4Od1XxKErISi5p.jpg,3.788,28,4.5,0,0,95,Released,False,/pu1YDJDD8CUEzPcXftqTVLveR4Y.jpg,Horror,,,2011
583755,Limbo,Limbo,en,"A murderer finds himself on trial in Hell, caught between a bitter prosecutor and an inexperienced defence attorney. The trial spins out of control when a powerful demon, Lucifer and people from the killer’s past become involved.",One hell of a story.,2019-08-22,/gyqfrAaNMXGfZFQ8NoByUEdiN5Q.jpg,3.788,27,5.4,0,0,90,Released,False,/e0i3ysVXegkGADCSZ9azed07UAj.jpg,"Comedy, Horror",,,2019
49332,Deadly Eyes,Deadly Eyes,en,"Corn grain contaminated with steroids produces large rats the size of small dogs who begin feeding on the residents of Toronto. Paul, a college basketball coach, teams up with Kelly, a local health inspector, to uncover the source of the mysterious rat attacks and they eventually try to prevent the opening of a new subway line as well as find the mutant rats nest quickly, or there will be a huge massacre of the entire city!",Tonight they will rise from the darkness beneath the city... to feed!,1982-10-23,/6lBpTv2bIOZsqxWM4naEqdCMzHH.jpg,3.787,23,5.3,0,0,87,Released,False,/nMfMWPq0cnBvrxbzVjmhJuCWi3n.jpg,"Horror, Science Fiction",,,1982
69576,Chi l'ha vista morire?,Who Saw Her Die?,it,"Giallo thriller about a child killer roaming the streets of Venice.  The family of the latest victim begin their own investigation. Soon finding they are in way over their heads, the killer now begins to target those who have discovered too much.",,1972-05-12,/nwNk6Ju6s9okLjQvwgReEGFRmyF.jpg,3.787,57,6.2,1000000,0,90,Released,False,/irzd4KOTuraPWJl1bldCFJpJFYX.jpg,"Horror, Mystery, Thriller",,,1972
127946,Die Zärtlichkeit der Wölfe,Tenderness of the Wolves,de,"A German serial killer preys on boys and young men during the so-called years of crisis between the wars. Based on the true story of Fritz Haarmann, aka the Butcher of Hanover and the Vampire of Hanover.",,1973-07-12,/hArRqqGnyoHERNzKnbrOJGLKoKq.jpg,3.787,32,5.8,0,0,82,Released,False,/n8tauUT2Hywi5VpFu93jFWwmCHI.jpg,"Crime, Drama, Horror",,,1973
661007,พี่นาค 2,Pee Nak 2,th,"Peace has returned to ThammaNakanimitr Temple after Monk Nong, Monk First and Monk Balloon completed the mission to fulfill their pledges and won the battle with the ghost of Nak Nont.","The terror returns, the legend revealed.",2020-02-20,/g0cerMc747UTsaBqLq0yANzAc6n.jpg,3.787,2,5.0,0,0,114,Released,False,/oNMmeTGAgkKMuxUNu86Vjpm1Y4N.jpg,"Comedy, Horror",674522.0,Pee Nak Collection,2020
68632,El libro de piedra,The Book of Stone,es,"This classic film tells the story about a little girl Silvya (Lucy Buj) that because of her behaviour is required to be nursed by a special teacher Julia (Marga López) at home. This teacher is experienced in the field and starts looking after the child´s behavior and her friendship with Hugo,a statue of a little boy with a book that is 1,000 years old and supposedly talks to her and make her do things, Her wealthy father Eugenio Rubalcaba (Joaquin Cordero) is very disturbed about his daughters way´s and his new wife Mariana (Norma Lazareno) is trying to cope with her step daugters ideas but fears of the statue. All these characters play their parts well and the atmosphere in this movie is so thick that you can cut it with a knife, locations are well used and the fright factor is there all the time, This is a timeless piece of art that should be taken seriously now a days for next wave horror movie creators.",,1969-07-18,/jfx0gPzmECyZg1z39wl6MR74Ke1.jpg,3.786,59,7.6,0,0,100,Released,False,/hhhSxCGLBCK4j8AUAUktUpMpcJD.jpg,"Drama, Fantasy, Horror, Thriller",,,1969
74215,La vergine di Norimberga,Horror Castle,it,"Women are being tortured to death with various torture devices in the dungeon of an old castle by a deformed, hooded, holocaust survivor.",,1963-08-15,/qnFDyGVi5NIIHTXb7kMtrHcPhHK.jpg,3.785,28,5.9,0,0,84,Released,False,/kst0WuImQwm4tO7OowydRziRtex.jpg,Horror,,,1963
1015456,Red Right Hand,Red Right Hand,en,A wave of murders by the infamous Ghostface strikes the quiet college town of Windsor for the first time in over 20 years. A pair of amateur filmmakers-turned-killers come face to face with a threat greater than even themselves.,The Devil is in the Details,2022-12-20,/ypUdCNthT6HyhGU4Tp8eoCrDHkW.jpg,3.785,0,0.0,5459,0,90,In Production,False,/6kWKyGojHEtvIpzZFFAoFD8EPGr.jpg,"Horror, Mystery, Thriller",,,2022
28419,Hellbreeder,Hellbreeder,en,"Five years ago Alice saw her son murdered; now every day is consumed with the need to find his killer. In the sleepy town of Ludlow, the arrival of the mysterious stranger who Alice suspects of being the killer of her son coincides with a renewed spate of horrific child murders. Now a weary detective must uncover the truth behind the killings before another child is killed; and Alice must face the unbelievable truth behind the death of her son before insanity, grief and guilt break her mind","Behind the mask, something horrible is hiding...",2004-03-16,/iVC5J9kjup8pGd8pylIllgmGAWp.jpg,3.784,3,4.3,0,0,81,Released,False,,Horror,,,2004
950925,Hunting Souls,Hunting Souls,en,Hunting Souls is the story of an American couple who are dealing with the hardships of caring for their sick child. They discover that they are being hunted by a demon.,The Devil is coming...,2022-04-04,/rBuE76iVZObavtfWYJqvMdJMBnM.jpg,3.783,19,6.6,0,0,93,Released,False,/1UxeCdDveWRgcOBsHIezHmnwT4P.jpg,Horror,,,2022
27651,Puppet Master: Axis of Evil,Puppet Master: Axis of Evil,en,"In a Stateside hotel during the height of World War II, young Danny Coogan dreams of joining the war effort. Following the murder of hotel guest Mr. Toulon by Nazi assassins, Danny finds the old man's crate of mysterious puppets and is suddenly thrust into a battle all his own. He discovers that Nazis Max and Klaus, along with beautiful Japanese saboteur Ozu, plan to attack a secret American manufacturing plant. After his family is attacked and his girlfriend Beth is kidnapped, it is up to Danny and the living deadly Puppets to stop this Axis of Evil.",,2010-01-15,/xQ2gDpZIOFavS7WH3fq9uIxqiLf.jpg,3.782,39,4.7,0,0,81,Released,False,/pkQdoRJ6VpHO7IPl8aqvjbX6EIS.jpg,Horror,107949.0,Puppet Master Collection,2010
