LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
406440,pima unified district,AZ,town-remote,1994-1995,0.87719298245614,0.292397660818713,0.292397660818713,17.1052631578947,81.4327485380117,,684,Undiverse,,
406440,pima unified district,AZ,town-remote,2016-2017,1.36138613861386,0.247524752475248,0.99009900990099,25.6188118811881,68.5643564356436,3.21782178217822,808,Diverse,,
406480,pinal county spec ed prog,AZ,,1994-1995,14.4578313253012,0.0,7.2289156626506,46.9879518072289,31.3253012048193,,83,Diverse,,
406510,pine strawberry elementary district,AZ,rural-remote,1994-1995,1.14068441064639,0.0,0.0,2.6615969581749,96.1977186311787,,263,Extremely undiverse,,
406510,pine strawberry elementary district,AZ,rural-remote,2016-2017,0.819672131147541,1.63934426229508,0.819672131147541,12.2950819672131,81.9672131147541,2.45901639344262,122,Undiverse,,
406580,blue ridge unified school district no. 32,AZ,town-remote,1994-1995,3.97129186602871,0.76555023923445,0.0956937799043062,10.7177033492823,84.4497607655502,,2090,Undiverse,,
406580,blue ridge unified school district no. 32,AZ,town-remote,2016-2017,21.1880261927035,0.748362956033676,0.467726847521048,24.6492048643592,48.1758652946679,4.77081384471469,2138,Diverse,,
406630,pomerene elementary district,AZ,rural-fringe,1994-1995,0.0,0.0,0.0,13.6,86.4,,125,Undiverse,,
406630,pomerene elementary district,AZ,rural-fringe,2016-2017,1.11111111111111,0.0,1.11111111111111,15.5555555555556,81.1111111111111,1.11111111111111,90,Undiverse,,
406730,prescott unified district,AZ,city-small,1994-1995,1.9703543022415,0.759219088937093,0.524222704266088,7.35719450469993,89.3890093998554,,5532,Undiverse,,
406730,prescott unified district,AZ,city-small,2016-2017,2.02634245187437,1.49442755825735,1.06382978723404,15.0455927051672,78.1661600810537,2.20364741641337,3948,Undiverse,,
406740,sanders unified district,AZ,rural-remote,1994-1995,94.7712418300653,0.408496732026144,0.0,0.816993464052288,4.00326797385621,,1224,Extremely undiverse,,
406740,sanders unified district,AZ,rural-remote,2016-2017,96.4131994261119,0.0,0.0,1.72166427546628,0.860832137733142,1.00430416068867,697,Extremely undiverse,,
406780,quartzsite elementary district,AZ,rural-fringe,1994-1995,0.917431192660551,0.0,0.305810397553517,37.3088685015291,61.4678899082569,,327,Diverse,,
406780,quartzsite elementary district,AZ,rural-fringe,2016-2017,0.523560209424084,0.523560209424084,0.0,50.7853403141361,46.0732984293194,2.09424083769634,191,Diverse,,
406810,queen creek unified district,AZ,suburban-large,1994-1995,0.734618916437098,0.367309458218549,0.642791551882461,39.7612488521579,58.4940312213039,,1089,Diverse,,
406810,queen creek unified district,AZ,suburban-large,2016-2017,1.01669195751138,1.57814871016692,2.73141122913505,23.5508345978756,68.8163884673748,2.30652503793627,6590,Diverse,0.0105161946950896,Highly integrated
406850,ray unified district,AZ,rural-remote,1994-1995,0.643776824034335,0.107296137339056,0.107296137339056,46.3519313304721,52.7896995708155,,932,Diverse,,
406850,ray unified district,AZ,rural-remote,2016-2017,0.0,0.712589073634204,0.237529691211401,60.5700712589074,36.8171021377672,1.66270783847981,421,Diverse,,
406870,red mesa unified district,AZ,rural-remote,1994-1995,99.6207332490518,0.0,0.0,0.0,0.379266750948167,,791,Extremely undiverse,,
406870,red mesa unified district,AZ,rural-remote,2016-2017,98.5480943738657,0.544464609800363,0.0,0.181488203266788,0.725952813067151,0.0,551,Extremely undiverse,,
406900,red rock elementary district,AZ,rural-distant,1994-1995,0.0,0.0,0.0,57.5342465753425,42.4657534246575,,73,Diverse,,
406900,red rock elementary district,AZ,rural-distant,2016-2017,1.48367952522255,1.18694362017804,0.890207715133531,34.1246290801187,59.6439169139466,2.67062314540059,337,Diverse,,
406960,san carlos unified district,AZ,town-remote,1994-1995,99.4488671157379,0.244947948560931,0.0,0.0,0.306184935701164,,1633,Extremely undiverse,,
406960,san carlos unified district,AZ,town-remote,2016-2017,97.6363636363636,2.06060606060606,0.0606060606060606,0.0606060606060606,0.0,0.181818181818182,1650,Extremely undiverse,,
407020,riverside elementary district,AZ,city-large,1994-1995,0.0,1.05263157894737,0.0,80.0,18.9473684210526,,190,Undiverse,,
407020,riverside elementary district,AZ,city-large,2016-2017,2.21752903907075,0.844772967265047,14.7835269271383,76.5575501583949,4.01267159450898,1.58394931362196,947,Undiverse,,
407080,roosevelt elementary district,AZ,city-large,1994-1995,0.946787060576839,0.245463312001403,23.5732444989918,67.7303410186727,7.50416410975717,,11407,Diverse,0.0845512237678646,Somewhat integrated
407080,roosevelt elementary district,AZ,city-large,2016-2017,1.35801117073705,0.865184536195378,12.014018179827,81.535428759172,3.17599386704633,1.05136348702223,9131,Undiverse,,
407130,round valley unified district,AZ,town-remote,1994-1995,3.75586854460094,0.417318727177882,0.0521648408972353,16.3797600417319,79.3948878455921,,1917,Undiverse,,
407130,round valley unified district,AZ,town-remote,2016-2017,4.1471048513302,0.625978090766823,0.469483568075117,23.39593114241,70.3442879499218,1.01721439749609,1278,Diverse,,
407170,saddle mountain unified school district,AZ,rural-distant,1994-1995,1.18577075098814,2.37154150197628,1.97628458498024,30.0395256916996,64.4268774703557,,253,Diverse,,
407170,saddle mountain unified school district,AZ,rural-distant,2016-2017,0.844704353476283,0.584795321637427,4.02858999350227,41.0006497725796,51.3320337881741,2.20922677063028,1539,Diverse,,
407200,sacaton elementary district,AZ,rural-distant,1994-1995,98.7063389391979,0.0,0.129366106080207,0.776196636481242,0.388098318240621,,773,Extremely undiverse,,
407200,sacaton elementary district,AZ,rural-distant,2016-2017,91.5467625899281,0.359712230215827,0.0,6.47482014388489,0.0,1.61870503597122,556,Extremely undiverse,,
407240,safford unified district,AZ,town-remote,1994-1995,0.813008130081301,0.745257452574526,1.52439024390244,40.210027100271,56.7073170731707,,2952,Diverse,,
407240,safford unified district,AZ,town-remote,2016-2017,0.909681611435997,0.227420402858999,0.909681611435997,51.2670565302144,45.3216374269006,1.364522417154,3078,Diverse,0.0090785052072389,Highly integrated
407300,sahuarita unified district,AZ,town-distant,1994-1995,0.443786982248521,0.739644970414201,0.591715976331361,39.2998027613412,58.9250493096647,,2028,Diverse,,
407300,sahuarita unified district,AZ,town-distant,2016-2017,0.864372151500864,1.54015401540154,2.93886531510294,52.0666352349521,40.1225836869401,2.46738959610247,6363,Diverse,0.003021979479103,Highly integrated
407380,san fernando elementary district,AZ,rural-remote,1994-1995,0.0,0.0,0.0,45.0,55.0,,20,Diverse,,
407380,san fernando elementary district,AZ,rural-remote,2016-2017,0.0,0.0,0.0,100.0,0.0,0.0,21,Extremely undiverse,,
407430,san simon unified district,AZ,rural-remote,1994-1995,0.0,0.0,0.884955752212389,41.5929203539823,57.5221238938053,,113,Diverse,,
407430,san simon unified district,AZ,rural-remote,2016-2017,1.75438596491228,0.0,0.0,56.140350877193,42.1052631578947,0.0,114,Diverse,,
407500,santa cruz elementary district,AZ,rural-fringe,1994-1995,0.0,0.763358778625954,0.0,87.0229007633588,12.2137404580153,,131,Undiverse,,
407500,santa cruz elementary district,AZ,rural-fringe,2016-2017,0.0,1.33333333333333,0.0,96.4444444444444,2.22222222222222,0.0,225,Extremely undiverse,,
407520,santa cruz valley unified district,AZ,town-remote,1994-1995,0.283085633404105,1.48619957537155,0.0707714083510262,77.7777777777778,20.3821656050955,,1413,Undiverse,,
407520,santa cruz valley unified district,AZ,town-remote,2016-2017,0.0,0.854952830188679,0.0884433962264151,95.5483490566038,3.3313679245283,0.17688679245283,3392,Extremely undiverse,,
407530,santa cruz valley union high school district,AZ,town-fringe,1994-1995,2.14007782101167,0.194552529182879,6.6147859922179,78.7937743190661,12.2568093385214,,514,Undiverse,,
407530,santa cruz valley union high school district,AZ,town-fringe,2016-2017,2.42825607064018,0.0,8.38852097130243,81.6777041942605,7.06401766004415,0.441501103752759,453,Undiverse,,
407570,scottsdale unified district,AZ,city-midsize,1994-1995,0.817051509769094,2.4955595026643,1.35879218472469,7.2158081705151,88.1127886323268,,22520,Undiverse,,
407570,scottsdale unified district,AZ,city-midsize,2016-2017,2.43076395438566,5.35025293663723,4.20989453828346,22.1726828431793,64.3187859041413,1.51761982337306,23326,Diverse,0.204896832556975,Somewhat integrated
407630,seligman unified district,AZ,rural-remote,1994-1995,20.8333333333333,1.5625,0.0,11.4583333333333,66.1458333333333,,192,Diverse,,
407630,seligman unified district,AZ,rural-remote,2016-2017,20.8,0.8,0.0,20.0,51.2,7.2,125,Diverse,,
407680,sentinel elementary district,AZ,rural-remote,1994-1995,0.0,0.0,0.0,23.0769230769231,76.9230769230769,,26,Undiverse,,
407680,sentinel elementary district,AZ,rural-remote,2016-2017,0.0,0.0,0.0,23.5294117647059,76.4705882352941,0.0,34,Undiverse,,
407700,show low unified district,AZ,rural-fringe,1994-1995,4.12631578947368,0.842105263157895,1.05263157894737,6.10526315789474,87.8736842105263,,2375,Undiverse,,
407700,show low unified district,AZ,rural-fringe,2016-2017,4.12121212121212,0.96969696969697,0.848484848484849,17.3333333333333,74.020202020202,2.70707070707071,2475,Diverse,0.0151420502594204,Highly integrated
407750,deer valley unified district,AZ,suburban-large,1994-1995,0.52707235265932,1.79949954746313,1.61848480008518,7.2885055635415,88.7664377362509,,18783,Undiverse,,
407750,deer valley unified district,AZ,suburban-large,2016-2017,0.874756191264259,4.12849459187895,3.45174064661032,19.0023051007743,69.4012648501685,3.14143861930374,33838,Diverse,0.0907524497531246,Somewhat integrated
407770,skull valley elementary district,AZ,rural-distant,1994-1995,0.0,0.0,0.0,25.9259259259259,74.0740740740741,,27,Diverse,,
407770,skull valley elementary district,AZ,rural-distant,2016-2017,0.0,0.0,0.0,7.14285714285714,92.8571428571429,0.0,14,Extremely undiverse,,
407820,snowflake unified district,AZ,town-remote,1994-1995,8.28471411901984,0.466744457409568,0.427849085958771,6.84558537534033,83.9751069622715,,2571,Undiverse,,
407820,snowflake unified district,AZ,town-remote,2016-2017,5.53809897879026,0.196386488609584,0.196386488609584,12.1759622937942,78.1225451688924,3.77062058130401,2546,Undiverse,,
407860,solomon elementary district,AZ,town-remote,1994-1995,1.98019801980198,0.0,0.99009900990099,70.2970297029703,26.7326732673267,,202,Diverse,,
407860,solomon elementary district,AZ,town-remote,2016-2017,1.03092783505155,0.0,0.0,65.979381443299,29.3814432989691,3.60824742268041,194,Diverse,,
407890,somerton elementary district,AZ,town-fringe,1994-1995,4.17881438289602,0.0485908649173955,0.583090379008746,91.7395529640428,3.44995140913508,,2058,Extremely undiverse,,
407890,somerton elementary district,AZ,town-fringe,2016-2017,2.33977619532045,0.135639199728722,0.135639199728722,95.2526280094947,2.10240759579519,0.0339097999321804,2949,Extremely undiverse,,
407920,sonoita elementary district,AZ,rural-distant,1994-1995,0.0,0.0,0.0,10.4166666666667,89.5833333333333,,96,Undiverse,,
407920,sonoita elementary district,AZ,rural-distant,2016-2017,0.0,1.81818181818182,0.909090909090909,26.3636363636364,68.1818181818182,2.72727272727273,110,Diverse,,
408020,st david unified district,AZ,rural-distant,1994-1995,0.0,0.0,0.483091787439614,4.10628019323672,95.4106280193237,,414,Extremely undiverse,,
408020,st david unified district,AZ,rural-distant,2016-2017,0.79155672823219,0.79155672823219,0.263852242744063,9.23482849604222,87.335092348285,1.58311345646438,379,Undiverse,,
408080,st johns unified district,AZ,town-remote,1994-1995,4.11622276029056,0.403551251008878,0.484261501210654,23.3252623083132,71.6707021791768,,1239,Diverse,,
408080,st johns unified district,AZ,town-remote,2016-2017,9.7877358490566,1.53301886792453,0.825471698113208,23.2311320754717,63.2075471698113,1.41509433962264,848,Diverse,,
408130,stanfield elementary district,AZ,rural-distant,1994-1995,20.6540447504303,0.0,1.54905335628227,52.6678141135972,25.1290877796902,,581,Diverse,,
408130,stanfield elementary district,AZ,rural-distant,2016-2017,18.5110663983903,1.20724346076459,1.40845070422535,66.5995975855131,11.6700201207243,0.603621730382294,497,Diverse,,
408170,sunnyside unified district,AZ,city-large,1994-1995,4.08433987293165,0.586469315087621,2.59023947497033,76.2200656287091,16.5188857083013,,14323,Undiverse,,
408170,sunnyside unified district,AZ,city-large,2016-2017,3.16396798808859,0.508716421614244,2.21477759166201,89.608536509709,3.90843104410944,0.595570444816676,16119,Undiverse,,
408230,superior unified school district,AZ,town-distant,1994-1995,1.46198830409357,0.146198830409357,0.0,78.5087719298246,19.8830409356725,,684,Undiverse,,
408230,superior unified school district,AZ,town-distant,2016-2017,0.544959128065395,0.272479564032698,1.08991825613079,84.1961852861035,13.6239782016349,0.272479564032698,367,Undiverse,,
408280,tanque verde unified district,AZ,suburban-large,1994-1995,0.4,1.33333333333333,0.8,6.13333333333333,91.3333333333333,,1500,Extremely undiverse,,
408280,tanque verde unified district,AZ,suburban-large,2016-2017,1.61596958174905,1.23574144486692,1.04562737642586,20.1045627376426,72.5285171102662,3.46958174904943,2104,Diverse,,
408310,tempe school district,AZ,city-midsize,1994-1995,6.87221396731055,3.31352154531947,9.88112927191679,28.0832095096582,51.849925705795,,13460,Diverse,0.0892664508039086,Somewhat integrated
408310,tempe school district,AZ,city-midsize,2016-2017,6.83709359183323,3.86891996225444,10.8346916016128,52.8352063138029,21.3348202796603,4.28926825083641,11657,Diverse,0.114854714282406,Somewhat integrated
408340,tempe union high school district,AZ,city-midsize,1994-1995,2.75722932078009,3.9773273129023,6.22538188106446,16.7835526947834,70.2565087904698,,10409,Diverse,,
408340,tempe union high school district,AZ,city-midsize,2016-2017,4.32225815936489,5.79241399588356,11.6215818876801,34.1737724198765,40.1426051161423,3.94736842105263,13604,Diverse,0.158628544752254,Somewhat integrated
408410,thatcher unified district,AZ,town-remote,1994-1995,0.668896321070234,0.20066889632107,0.468227424749164,19.933110367893,78.7290969899665,,1495,Undiverse,,
408410,thatcher unified district,AZ,town-remote,2016-2017,0.69889341875364,0.46592894583576,0.46592894583576,22.9470005824112,73.6167734420501,1.80547466511357,1717,Diverse,,
408430,paloma school district,AZ,rural-remote,1994-1995,0.0,0.0,0.0,98.6111111111111,1.38888888888889,,72,Extremely undiverse,,
408430,paloma school district,AZ,rural-remote,2016-2017,8.82352941176471,11.7647058823529,0.0,0.980392156862745,78.4313725490196,0.0,102,Undiverse,,
408460,hillside elementary district,AZ,rural-distant,1994-1995,0.0,0.0,0.0,0.0,100.0,,11,Extremely undiverse,,
408460,hillside elementary district,AZ,rural-distant,2016-2017,0.0,0.0,0.0,19.047619047619,80.9523809523809,0.0,21,Undiverse,,
408490,tolleson elementary district,AZ,city-large,1994-1995,0.438116100766703,0.328587075575027,1.31434830230011,85.5421686746988,12.3767798466594,,913,Undiverse,,
408490,tolleson elementary district,AZ,city-large,2016-2017,0.878334417696812,1.56148340923878,10.9954456733897,80.2212101496422,4.91216655823032,1.43135979180221,3074,Undiverse,,
408520,tolleson union high school district,AZ,suburban-midsize,1994-1995,2.72496831432193,1.7743979721166,5.51330798479087,41.0012674271229,48.9860583016477,,3156,Diverse,,
408520,tolleson union high school district,AZ,suburban-midsize,2016-2017,1.03298296484233,1.91192461036607,9.26060166727075,78.0445813700616,8.16418992388547,1.58571946357376,11036,Undiverse,,
408550,toltec school district,AZ,rural-fringe,1994-1995,1.0989010989011,0.0,1.56985871271586,35.7927786499215,61.5384615384615,,637,Diverse,,
408550,toltec school district,AZ,rural-fringe,2016-2017,5.01968503937008,0.78740157480315,3.54330708661417,60.6299212598425,27.6574803149606,2.36220472440945,1016,Diverse,,
408600,tombstone unified district,AZ,rural-distant,1994-1995,0.132450331125828,1.32450331125828,9.66887417218543,20.3973509933775,68.476821192053,,755,Diverse,,
408600,tombstone unified district,AZ,rural-distant,2016-2017,1.00250626566416,1.50375939849624,5.51378446115288,28.8220551378446,57.3934837092732,5.76441102756892,798,Diverse,,
